Author;Author-short;Title;Text;Words;Label;Gender;;;
Halina Poświatowska;H. Poświatowska;*** (bądź przy mnie blisko...);bądź przy mnie blisko bo tylko wtedy nie jest mi zimno chłód wieje z przestrzeni kiedy myślę jaka ona duża i jaka ja to mi trzeba twoich dwóch ramion zamkniętych dwóch promieni wszechświata;33;5;1;;;
Halina Poświatowska;H. Poświatowska;*** (A zapach ci poślę...);A zapach ci poślę, zapach tych nocy, które rozcięte przemijają pomiędzy nami, jak pomiędzy dwoma brzegami mija rzeka. Szelest jest wielki, w gałęziach liscie płaczą wydzierając się nawzajem do dygocących po drugiej stronie wody. I tylko ptaki skrzydłami trącą fale, rozśmieją je pianą srebrną, zabłysną i przebiegną z zielonym liściem w dziobie. I jest noc nad Popradem patrząca poprzez gęste liście świerków. I miękka jest trawa - miększa od naszych wyciągniętych rąk, zawisłych smutnie ponad wiecznie mijającą rzeka.;77;5;1;;;
Halina Poświatowska;H. Poświatowska;*** (moje oczy...);moje oczy - już nie oczy ale gwiazdy drobno rozproszone po niebie moja skóra - już nie skóra śnieg za oknem miękko przywarł do ziemi moja miłość - korzeniami rozrosła moja miłość głęboka ciemna głucho pęka spalona ziemia;38;5;1;;;
Halina Poświatowska;H. Poświatowska;*** (a jak się łata...);a jak się łata pustkę? a czy ten ognik życia potrafi przefrunąć z drzewa na drzewo a gałąź pod jego lekkim oddechem czy zakołysze się pod jego ciężkim oddechem czy się ugnie czy pozostanie odgięta;35;5;1;;;
Halina Poświatowska;H. Poświatowska;*** (bądź przy mnie blisko...);bądź przy mnie blisko bo tylko wtedy nie jest mi zimno chłód wieje z przestrzeni kiedy myślę jaka ona duża i jaka ja to mi trzeba twoich dwóch ramion zamkniętych dwóch promieni wszechświata;33;5;1;;;
Halina Poświatowska;H. Poświatowska;*** (bez ciebie...);bez ciebie jak bez uśmiechu niebo pochmurnieje słońce wstaje tak wolno przeciera oczy zaspanymi dłońmi dzień - w trawie przebudzony motyl prostuje skrzydła za chwilę rozbłysną zawirują najczystszą abstrakcją kolory kolory kolory szeptem modlę się do uśpionego nieba o zwykły chleb miłości;42;5;1;;;
Halina Poświatowska;H. Poświatowska;*** (chcę pisać o tobie);chcę pisać o tobie twoim imieniem wesprzeć skrzywiony płot zmarzłą czereśnię o twoich ustach składać strofy wygięte o twoich rzęsach kłamać że ciemne chcę wplątać palce w twoje włosy znaleźć wgłębienie w szyi gdzie stłumionym szeptem serce zaprzecza ustom chcę twoje imię z gwiazdami zmieszać z krwią być w tobie być z tobą zniknąć jak kropla deszczu którą wchłonęła noc;60;5;1;;;
Halina Poświatowska;H. Poświatowska;*** (chciałabym cię zobaczyć raz jeszcze...);chciałabym cię zobaczyć raz jeszcze raz jeszcze przed wieczorem chciałabym przeżyć jeszcze jedno lub nawet dwa życia żeby móc cię zobaczyć i tamten ból który mnie wyniósł na rozżarzony piasek i tamten deszcz kwietniowej niepogody i ją zdyszaną podążającą wiernie wszystkimi moimi śladami odwracając głowę na zakrętach krzyczę żeby nie śmiała przyjść bez ciebie wiersze z rękopisów1966;57;5;1;;;
Halina Poświatowska;H. Poświatowska;*** (doba jest taka długa...);doba jest taka długa jeśli nie będę umierać kilka razy na dobę czym wypełnię czas mam go pełne ręce i pełne włosy to jest żmudna praca pająków sieć a gdy odchodzi zostaję zupełnie lekka jak okruch ziemi której odjęto myśl;40;5;1;;;
Halina Poświatowska;H. Poświatowska;*** (gdzie są wąskie skrzydła jaskółek...);gdzie są wąskie skrzydła jaskółek a szerokie motyli a wietrzne pająków bezskrzydłych zawieszonych na promieniu słońca gdzie jest ziemia złota - okrągła uciekła spod nóg ziemia którą trzeba całować jak usta chłopca ciepła której w bolesne uszy pokrzyw trzeba wszeptać namiętną ciemną miłość do końca;45;5;1;;;
Halina Poświatowska;H. Poświatowska;*** (Halina Poświatowska to jest podobno człowiek...);Halina Poświatowska to jest podobno człowiek i podobno ma umrzeć jak wielu przed nią ludzi Halina Poświatowska właśnie teraz się trudzi nad własnym umieraniem ona jeszcze nie wierzy ale już podejrzewa i kiedy w sen zagłębia lewą rękę to w prawej zaciska mocno gwiazdę - strzępek żywego nieba i światłem poprzez ciemność krwawi potem gaśnie za sobą wlokąc warkocz różowy ciemniejący na wietrze nocy groźnej i chłodnej Halina Poświatowska - te trochę garderoby i te ręce - i usta co nie są już głodne;84;5;1;;;
Halina Poświatowska;H. Poświatowska;*** (jestem dla ciebie czuła...);jestem dla ciebie czuła jak dla pszczół cierpki zapach kwiatu jestem dla ciebie dobra jak dla zmęczonych skrzydeł ptaka rozchwiana gałąź złoto opadam na twe powieki uśmiechem odpędzam myśli - kąśliwe osy to noc dała mi ciebie ogromna noc w której gubiłam rozrzucone po płótnie włosy jesteś jak księżyc wyraźny świecisz na moim chłodnym niebie modlę się do ciebie jaka to religia w której czci się usta wygiętego boga przedświtów ach religia wspaniali bluźniercy jesteśmy sobie zamkniętym czworokątnym światłem;79;5;1;;;
Halina Poświatowska;H. Poświatowska;*** (jeszcze nie wspominałam o miłości...);jeszcze nie wspominałam o miłości miłość tak - ona jedna nie podlega upływowi czasu trwa jeśli jest - jest wieczna a jeśli jej nie ma klepsydry oceanów toczą ziarna piasku księżyc nieustannie odmienia złotą twarz pociemniałym światem ciągnie ogromny wiatr nie ma zmiłowania nie ma odkupienia nie ma nas nie ma nie ma;53;5;1;;;
Halina Poświatowska;H. Poświatowska;*** (jeśli chcesz mnie zatrzymać...);jeśli chcesz mnie zatrzymać (spójrz odchodzę) podaj mi rękę jeszcze może mnie zatrzymać ciepło twojej dłoni uśmiech też ma własności magnetyczne słowo jeśli chcesz mnie zatrzymać wymów moje imię słuch ma granice ostro zakreślone i ramię jest o wiele krótsze niż słoneczny promień jeśli chcesz mnie zatrzymać musisz się pospieszyć krzyknij inaczej głos twój nie dobiegnie do mnie proszę pospiesz się proszę nie zatrzymywana odejdę i cóż z tego że przeklniesz tę ziemię cóż z tego że ją zdławisz mściwymi rękoma w sypki piasek wpisując moje zblakłe imię jeśli chcesz mnie zatrzymać (patrz idę) daj rękę tchnij w moje usta oddech (tak ratuje się utopionych) nie mam wielkiej nadziei długo byłam sama niemniej uczyń to proszę nie dla mnie dla siebie;121;5;1;;;
Halina Poświatowska;H. Poświatowska;*** (jeśli zechcesz odejść ode mnie...);jeśli zechcesz odejść ode mnie nie zapomnij o uśmiechu możesz zapomnieć kapelusza rękawiczek notesu z ważnymi adresami czegokolwiek wreszcie - po co musiałbyś wrócić wracając niespodziewanie zobaczysz mnie we łzach i nie odejdziesz jeśli zechcesz pozostać nie zapomnij o uśmiechu wolno ci nie pamiętać daty moich urodzin ani miejsca naszego pierwszego pocałunku ani powodu naszej pierwszej sprzeczki jeśli jednak chcesz zostać nie czyń tego z westchnieniem ale z uśmiechem zostań;70;5;1;;;
Halina Poświatowska;H. Poświatowska;*** (kiedy już wszędzie położą bruk...);kiedy już wszędzie położą bruk przytną i wytłumaczą każde drzewo jaśmin na jaśmin i klon na klon nadzieja ma kolor zielony i kwitnie piękniej niż kwiat już nigdy nie zrozumiem co przedstawiają symbole cały plac dokładnie zabrukowany nie ma miejsca na dosłowność w słowach w sformalizowanych znakach w gestach kiedy już wszędzie położą bruk uciszy się moje wytrwałe serce;59;5;1;;;
Halina Poświatowska;H. Poświatowska;*** (kiedy kocham);kiedy kocham to kocham to wiem że kocham całe moje ciało oddane miłości i obserwując najdrobniejsze drgnienia włókien delikatnych w samowiedzy się pogrążam jak w stawie i ta sama wzburzona krew karmi mój mózg i moje piersi i moje myśli wzbierają tak samo jak piersi i myślą przywieram do twego imienia tak jak rękoma przywieram do twej szyi horyzont zasnuty czerwono to słońce umiera aby mogła narodzić się noc;69;5;1;;;
Halina Poświatowska;H. Poświatowska;*** (kiedyś przyjdzie wielkie pogodzenie...);kiedyś przyjdzie wielkie pogodzenie z półką na książki z obrazem (światło elektryczne - maleńki cud wyobraźni) kiedyś przyjdzie wielkie zaspokojenie głodu rąk i nóg (moje stopy jeszcze ciągle bezczynne po kostki zanurzone w filozofii) i będzie cisza tak wielka jak gdyby we wszystkich orkiestrach umarły bębny na anewryzm gwałtownego serca;50;5;1;;;
Halina Poświatowska;H. Poświatowska;*** (kochanie ja ci zatańczę...);kochanie ja ci zatańczę pośród słów i pośród motyli ja pozbieram z osowiałych drzew błyski i asfalt posrebrzony księżycem i deszczem w ręce jak dziecinną zabawkę do ust ja ci nie powiem bo twoje uszy nie są aby słuchać moich niewolnych słów lecz na uwięzi twego uśmiechu przypełznę uniesieniem dzikim i cicho położę się u twoich nóg schyl się tyle złota tak blisko;63;5;1;;;
Halina Poświatowska;H. Poświatowska;*** (kolor wiosny jest zielony...);kolor wiosny jest zielony a kolor bólu - ciemny krew zakrzepła w jeziorze świeci strugą słów wezbrany księżyc wiosny kolor jest złoty jak kwiat co pod obłokiem mieszka kolor bólu - jest ciemny jak rozgryziona gałąź świerka kolor miłości - czerwony a kolor miłości co przeszła w najgłębszym miejscu jezioro na wylot chłodem przeszył  ważka mnie wzięła na skrzydła ponad wodą pociemniałą leci kolor miłości jest złoty jak w słońcu kolor rzeki;73;5;1;;;
Halina Poświatowska;H. Poświatowska;*** (liściu...);liściu osłoń mnie zielenią jestem jesienne nagie drzewo z zimna drżę wodo napój mnie jestem piaskiem gorącej suchej pustyni wiatr mnie przegarnia ręką ogrzej mnie ty który jesteś słońcem przed którym stoję ukryta w słowach jak w drzew cieniu źródło bijące;2;5;1;;;
Halina Poświatowska;H. Poświatowska;*** (Lubię Tęsknić);lubię tęsknić wspinać się po poręczy dźwięku i koloru w usta otwarte chwytać zapach zmarznięty lubię moją samotność zawieszoną wyżej niż most rękoma obejmujący niebo miłość moją idącą boso po śniegu;31;5;1;;;
Halina Poświatowska;H. Poświatowska;*** (mała malutka nie odchodź...);mała malutka nie odchodź świat cztery strony podwórka kotek - kici kici piesek - hau hau wstążka książka cukierek barchanowy miś już wytarty i lalka w krynolinie która siedzi pośrodku łóżka mała malutka życie ręce jaszczurek stopy wróble przeskakujące kostki bruku i kostki bruku twarde chłodne jeśli przyłożyć policzek albo pocałować mała nie większa od śmierci która przychodzi stąpając pewnie od serca pod gardło fioletem powleka usta i gasi oczy jak świeczki w kościele biała zakonna siostra;77;5;1;;;
Halina Poświatowska;H. Poświatowska;*** (mam ciebie w roztańczonej krwi...);mam ciebie w roztańczonej krwi w zębach nitkami nerwów związanych w supeł czuję - złotą namiętność twojego ciała przeciągam po nim ręką lekko lekko gnę się zewsząd z końca aż do początku i znów do końca jestem pośrodku ciebie wspięta nad tobą cała - w tobie;46;5;1;;;
Halina Poświatowska;H. Poświatowska;*** (miałam tylko nieco wiosny w palcach...);miałam tylko nieco wiosny w palcach wiatru we włosach uśmiech rozsypany cienkim dreszczem po wodzie byłam biedna więc Krezus przyszedł ubrany w fiolet i sypnął złotem z przepastnych otchłani nieba milion gwiazd zatańczyło pod bzowym pniem wzięłam gwiazdy do zielonej sukienki przyszpiliłam żeby świeciły noc była ciepła i miękka więc kiedy mnie ujrzałeś ubraną w noc stanąłeś olśniony tym bogactwem powiedziałeś głucho kocham cię powiedziałeś - kupiłam miłość za milion gwiazd nieba;72;5;1;;;
Halina Poświatowska;H. Poświatowska;*** (moim sąsiadem jest anioł...);moim sąsiadem jest anioł on strzeże ludzkich snów dlatego wraca późno do domu na schodach słyszę dyskretne kroki i szelest zwijanych skrzydeł on rano staje w moich drzwiach otwartych na oścież i mówi: twoje okno znowu świeciło długo w nocy;40;5;1;;;
Halina Poświatowska;H. Poświatowska;*** (moje ciało jest jak bezpański pies...);moje ciało jest jak bezpański pies jeśli skradnie kość pieszczoty to chyba słońcu ludzie potem mówią - liryka miłosna a to włókna czerwone samotności śmietniki uczuć - nawet tym zazdrości prostytutkę z żołnierzem ominie na palcach uśmiechnie się do płotem przemykającej kotki szepnie dobranoc ptakom przywarłym do muru i tak błądząc doczeka wysokiego świtu bezpańskie - coraz bardziej sobie niepotrzebne coraz mniej umiejące i rozumiejące coraz bardziej zdumione... 1966;69;5;1;;;
Halina Poświatowska;H. Poświatowska;*** (a ja siedzę pod...);a ja siedzę pod piecem i staram się przychwycić na gorącym uczynku - czas delikatne falowanie firanek fosforyzowanie ścian taniec książek na drewnianej półce abstrakcyjny liść na dywanie meksykański kwiat w jednym oddechu zamykam;34;5;1;;;
Maria Pawlikowska-Jasnorzewska;M. P. Jasnorzewska;Wojna chmur;Bracie, marzący o świecie bez wojen, Jakież są płonne urojenia twoje! Spójrz, nawet chmura atakuje chmurę: Stalowa złotą — niebne tocząc boje. Jest w nich bezwzględność toczących się głazów, Choć są tak nikłe. Płyną — i od razu Zmienia się mapa niebieskich obszarów, Lecz ostatecznie, któż zwycięzcą? Lazur… ;49;6;1;;;
Maria Pawlikowska-Jasnorzewska;M. P. Jasnorzewska;w sieci;siatka na plecach moich pleciona ze złota sczepiła się z rękawem mojego dansera w sieci złocistych oczek uwięzła tęsknota tak się miota że siatkę musimy rozdzierać ;27;6;1;;;
Maria Pawlikowska-Jasnorzewska;M. P. Jasnorzewska;motyl;dotknęłam pana jak motyl egretą przepraszam to było niechcący pan jest jak czarny irys smukły i gorący zapomniałam że jestem kobietą ;20;6;1;;;
Maria Pawlikowska-Jasnorzewska;M. P. Jasnorzewska;Fotografia;Gdy się miało szczęście, które się nie trafia: czyjeś ciało i ziemię całą, a zostanie tylko fotografia, to — to jest bardzo mało… ;24;6;1;;;
Maria Pawlikowska-Jasnorzewska;M. P. Jasnorzewska;Film amerykański;"Grają skrzypce, a w skrzypcowy amarant wjeżdża cowboy, wspaniały bandyta. Mustang rzuca się pod nim jak baran, łącząc w skoku wszystkie cztery kopyta. On się śmieje biało spod sombrera i z wierzchowcem tańczy jak lajkonik! Dziś się żyje — jutro się umiera, ale żyje się: siłą stu koni! Widma zwierząt! Widma ludzi Młodych, w krajobrazach czarno-białych i sinych! Migające zadzierzyste pagody, słodkie Indie, nie zaznane Chiny! Skrzypce nagle pośród nut tysięcy odnalazły prawdę śpiącą wśród łez: „Nerwy twoje, krew twoja mogły więcej, qu'as-tu fait, qu'as-tu fait de ta jeunesse?"" Coś się w duszy śmieje, a coś płacze i tak mówi patrząc tęsknie z ukrycia: „Drugi raz — od początku inaczej — może uda się piękny film życia…”";117;6;1;;;
Maria Pawlikowska-Jasnorzewska;M. P. Jasnorzewska;Fatamorgana;Nie ma już dla nas miejsca na ziemi ni w niebie! gdybyż znaleźć raz mieszkanie, choćby i w fatamorganie! Tam siedlibyśmy w ciszy zapatrzeni w siebie, serca by nam zbłękitniały, na powietrzu wpółrozwiane. A gdyby jakiś Arab spojrzał w naszą stronę i wyruszył w tysiąc koni zdobyć nasze blade gniazdo: mury z chmur i turkusów, wieże otęczone i oazy atłasowe, gdzie lśni palma modrą gwiazdą, wówczas kraj zadrży cicho w posadach z opali, zwinie palmy i obłoki, skurczy swe niebieskie nerwy, i jak łódź w miękkich susach odpłynie znów dalej, niosąc w błękit nasze oczy, całujące się bez przerwy. ;100;6;1;;;
Maria Pawlikowska-Jasnorzewska;M. P. Jasnorzewska;Wybrzeże;Meduzy rozrzucone niedbale. muszle, które piasek grzebie, i ryba opuszczona przez fale, jak serce moje przez ciebie.;17;6;1;;;
Maria Pawlikowska-Jasnorzewska;M. P. Jasnorzewska;Do mięsożerców;Dla nich ryby skrzelami pracują w szafliku, mając na ustach ciszę i krwawiące rany. Dla nich kuchnia rozbrzmiewa od wrzasku i krzyku gardzieli podrzynanych i szyj ukręcanych. Oni to piją grozę z krwią zabitej kaczki i warzą głowy dzieci: — zadziwionych cieląt. Wypruwają wnętrzności, krzycząc: flaczki, flaczki, i jedzą je w niedzielę, z rodziną się dzieląc. Lubią wody na smaku bezradnych piszczeli, wszechzwierzęce girlandy cynicznej kiełbasy, krwawe raki z piekielnej wyjęte kąpieli i baraniego ciała brązowe atłasy. Rozsmarowują trupy na niewinnym chlebie, obwąchują zająca, czy aby dość skruszał, z martwym ozorem w zębach czują się jak w niebie, I do cudzego mózgu śmieje im się dusza. Pożerają, dymiący jak nowe cmentarze, te stroskane przystawki, te gorzkie potrawy — Karki im nabrzmiewają, obwisają twarze, na których śmieszek hieny zawita trupawy. Po pięknookiej sarnie nie noszą żałoby, ale żrą ją na stypie, w dzień pogrzebu radcy, i zezują miłośnie do gęsiej wątroby, bujni brzuchem jedynie, a łysiną gładcy, a twardzi tylko sercem — i w całej stolicy głośni — ale mlaskaniem, smętni biesiadnicy. ;172;6;1;;;
Maria Pawlikowska-Jasnorzewska;M. P. Jasnorzewska;Do chorego;Idź na śmietnik, odpocznij wśród zgniłej kapusty, weź w rękę ciemne jabłko w szarobiałe pryszcze, przypatrz się starej kości wyżartej i pustej, do której smętek usta przykłada i świszcze. Daj się deszczom rozkwasić, rozebrać na części, listopadową pracą, wśród spleśniałych cytryn. Pies przyjdzie cię obwąchać, bo nie masz już pięści — zgniłą gazetę z ręki wiatr wyrwie ci chytry. Twoje łóżko w lecznicy, gdzie ległeś ochoczo, to bagno, w które wlany, bezsilnie się babrzesz. A śniło ci się pole, gdzie się rosy toczą, jak termometr rozbity na maku i chabrze! Małe serca wiewiórek chodzą jak zegarki, w najbezpieczniejszym tempie słodkiego allegra. Dlaczego serce twoje puka jak telegraf, a życie w tobie słabym pali się ogarkiem? Wspomnij na siłę dębu, na rycerskość ostu, na czyste oczy sarny, na zdrową malinę — — — A przecież świat jest w tobie! Coraminę odsuń! Pies chrapie pod twym łóżkiem — wypluj adalinę!  Nie wstyd ci, gdy, bezsilny, przyjmujesz wizyty, gdy chodzą wkoło ciebie jak wokoło jaja, kiedy — radża szpitalny — blady i umyty, leżysz, a dłoń kobieca w bańki cię przystraja? Nie wiesz, że tylko duma potrafi uleczyć, i chcesz ziółek wykrztuśnych, i ruszyć się nie śmiesz, więc gałganiarz haczykiem poszturcha cię w plecy i użali się ciebie zadumany śmietnik. Albo wstawaj i okno otwieraj na rozścież! Pielęgniarkę chwyć w uścisk, by z krzykiem uciekła. Lekarstwo, cenne kłamstwo, wylej, tup i złość się, niech chlupnie w kącie flaszka gumowa i ciepła! Tyś maszyną, lecz również i jej mechanikiem — — Pchnij go;250;6;1;;;
Maria Pawlikowska-Jasnorzewska;M. P. Jasnorzewska;Dary kochanków;Jaś z jarmarku przywiózł figę. Józio dwie figi — dla intrygi. Adaś z traw uplótł pierścioneczek, w ciągu dalekich w las wycieczek. Ten przyniósł bukiet z ostromleczów — (bo jest pogodny — lubi żarty —) — tamten — w prezencie — (jakby przeczuł, że się ucieszę): stare karty. — Zepsuty kompas — — nudną powieść — którą mnie czytać nikt nie zmusi, i granat znaleziony w rowie, który wybuchnąć kiedyś musi. W skrzynce cedrowej chowam dary moich kochanków, tych trzech króli… — pierścionek z trawy — — kompas stary, — granat podobny srebrnej kuli… Wreszcie za żonę wziął mnie Zbyszek. (Wmawiano w niego: ty idioto!) A ten — o dziwy, co za zbytek! obrączkę dał mi szczerozłotą. Nie bez wzdychania, wzdychał bowiem, sam jeździł po nią swą Minerwą, — jak się targował! — wreszcie z werwą rzekł: «Drogo, ale nic nie powiem!» (Bo już od wieków i Wierzynków, sarmacka szlachta gardzi złotem, a ceni miedź! i stal uczynków! złoto do złota idź z powrotem.) Na tym się wprawdzie i skończyło z podarunkami już na amen. Choć, by nie skłamać — coś tam było… — ach tak! Gazeta i atrament. Lecz na obrączkę patrzę z pychą — że nie jest dęta, wiem dokładnie. Niejeden patrząc na nią wzdycha… jeszcze mnie kiedyś zbój napadnie! Gdy mi potrzeba płaszcza, sukni, gdy mam trzewiczki jak rzeszoto, Zbych mówi: „W czółko ty się puknij! a kto obrączkę dostał złotą?” — Ha! znikli Jasio, Józio, Adaś, poodprawiani w świat kolejno — Zbigniew już o rozwodzie;249;6;1;;;
Maria Pawlikowska-Jasnorzewska;M. P. Jasnorzewska;dansing;wśród małp skaczących wkoło małpim obyczajem w tłumie krów i niedźwiedzi w poryku i pisku my jak adam i ewa upojeni rajem tulimy się tańcząc w uścisku;27;6;1;;;
Maria Pawlikowska-Jasnorzewska;M. P. Jasnorzewska;Czas krawiec kulawy;Czas jak to Czas, krawiec kulawy, z chińskim wąsem, suchotnik żwawy, coraz to inne skrawki przed oczy mi kładzie, spoczywające w ponurej szufladzie. Czarne, bure, zielone i wesołe w kratki, to zgrzebne szare płótno, to znów atłas gładki. Raz — coś błysło jak złotem, zamigotało zielonym klejnotem, zatęczyło na zgięciu, zachrzęściło w dotknięciu… Więc krzyknęłam: „Ach! z tego, z tego chcę mieć suknię!” Lecz Czas, jak to Czas, zły krawiec, tak pod wąsem fuknie: „To sprzedane do nieba — cała sztuka — szczęśliwy, kto ten skrawek widział — niech większego szczęścia nie szuka”. — To rzekłszy, schował prędko próbkę do szuflady, a mnie pokazał sukno barwy — czekolady. — — ;111;6;1;;;
Maria Pawlikowska-Jasnorzewska;M. P. Jasnorzewska;Cień babki;Straszy, tren wlokąc z tyłu, w muślinach indyjskich z pyłu. — W alei, gdzie wicher jęczy, siada w tiurniurze z pajęczyn.  Lecz więcej nic nie potrafi. Jest cieniem swych fotografij… Nad parkiem smutnym jak czyściec, kołuje uwiędłym liściem… ;40;6;1;;;
Maria Pawlikowska-Jasnorzewska;M. P. Jasnorzewska;Cień;Byle ten obłok niełaski z naszego słońca się zwlókł, a położę się jak cień płaski u Twoich nóg… ;19;6;1;;;
Maria Pawlikowska-Jasnorzewska;M. P. Jasnorzewska;Ciało szczęścia;Wtem, gdy się księżyc zachmurzył, dźwiękły kroki od wichru prędsze i w drzwiach tarasu, na piętrze, zapalił się amarant elektrycznej róży. Przez szklane, ciepłym wiatrem szarpane podwoje, Noc zagląda do wnętrza, gdzie w miłosnym splocie Ciało szczęścia, rozdarte na dwoje, zrasta się, jak jaszczurka, po wielkiej tęsknocie. ;48;6;1;;;
Maria Pawlikowska-Jasnorzewska;M. P. Jasnorzewska;chwila na werandzie;wicher u okiennic zgrzyta drzewa są raz głośniejsze raz cichsze a księżyc jest jak pierś srebrzysta z miłości na wichrze odkryta;21;6;1;;;
Maria Pawlikowska-Jasnorzewska;M. P. Jasnorzewska;Ćma;Fotel i książki, i świeca z cieniem i nagle w świecy jęk pełen skarg: To ćma płonie jasnym płomieniem jak sama Joanna d'Arc… ;24;6;1;;;
Maria Pawlikowska-Jasnorzewska;M. P. Jasnorzewska;Ból fizyczny;Nie dba o wycie bomby ani o kul poświsty, Kto zasadzki cierpienia nie poznał wieczystej. Aż się dowie o prawdzie, gdy mu niespodzianie Ból, jak Bóg, stanie w nerwach, jak w krzaku ognistym!… ;34;6;1;;;
Maria Pawlikowska-Jasnorzewska;M. P. Jasnorzewska;Bluebells;"Poezjo lasów Devonu W zieleni wiosennie lubej! O schronie schronów, Gdzie kwitną bluebells! Hiacyntowego zakątka Strzegąc przed raidem demonów, Opalizujesz jak łątka, Poezjo lasów Devonu! Za górami wzdryga się łąka; Tam niebo, łuną czerwone, Gwiazdami modlitwy jąka… Poezjo, pod twoją obronę… ";42;6;1;;;
Maria Pawlikowska-Jasnorzewska;M. P. Jasnorzewska;Biały koń w Rabat;Kochejlanie z sułtańskiego orszaku, Arabczyku, marzenie Kossaków, Z wiotką grzywą i z natchnieniem w oku! Rozwichrzony, jak fala wezbrany, Kipisz, mącąc twoich kształtów plany, Pod czaprakiem, co cię w przepych okuł. Cień twój tańczy, szafirowa struga, A namiętność w twoich nozdrzach mruga, Błyskasz sierści palącym się mlekiem…  — I tak dumnie, prychając dokoła, I chwast grzywy odrzucając z czoła, Nosisz godność niebycia człowiekiem! Pochwalony, kochany do syta, Wznosisz w górę, wyciągasz kopyto Jak wyniosłą dłoń do pocałunku… Stwórco! — patrząc na formę tak czystą, Już cię wielbię, gorący artysto, Już kwituję z naszych rozrachunków… Rabat, kwiecień 1934;98;6;1;;;
Maria Pawlikowska-Jasnorzewska;M. P. Jasnorzewska;Biała dama;„Biała pani przeszła znów przez salon!” — Szepcze służba w kredensie ze zgrozą.— „Znak, że nowe nieszczęścia się zwalą! W całym domu czuć już tuberozą”. Biała pani szła później przez schody, a na schodach, gdzie nie było widno, biegł ktoś piękny, niebaczny i młody — chwycił wpół i uściskał widmo. ;51;6;1;;;
Maria Pawlikowska-Jasnorzewska;M. P. Jasnorzewska;Bezpieczeństwo;Boicie się o mnie? Dlaczego? Ach, życie jest burzliwe i złe nieskończenie, lecz czyż potrzeba syrenie pasa ratunkowego?;18;6;1;;;
Maria Pawlikowska-Jasnorzewska;M. P. Jasnorzewska;Barwy narodowe;Biało-krwawy, Krwawo-biały, lniany Opatrunku, który zwiesz się: sztandar, Coś się z wielkim krwotokiem uporał! Wiatr rozwija ten dokument rany,Wiatr rozwija ten dokument rany,Wiatr rozwija ten dokument rany,Wiatr rozwija ten dokument rany, Wznosi w górę bohaterski bandaż, Tę pamiątkę, Ten dług I ten morał.;43;6;1;;;
Maria Pawlikowska-Jasnorzewska;M. P. Jasnorzewska;Listy;Do pieca, miłosny zeszycie! Do pieca, listy — stos cały! A żeście z ognia powstały, więc w ogień się obrócicie!;20;6;1;;;
Maria Pawlikowska-Jasnorzewska;M. P. Jasnorzewska;Bandyta i diabeł;(Panom Bandytom) W okropnie ciemne rano, o godzinie czwartej, przyszli ludzie po Dudka, bandytę z Przegorzał. Dudek wyszedł posłusznie w otoczeniu warty, a za murem więzienia świt miedziany gorzał. Dudek bał się ogromnie, bo któż by się nie bał, i z tęsknotą spoglądał, jak to słońce świta. Nie pragnął wcale piekła. Nie chciał także nieba. W ogóle nie był ciekaw. Lecz nikt się nie pytał. Wicher strachu trząsł Dudkiem jak umarłym listkiem. Poprosił o papieros. Nie było i basta. Diabeł usłyszał. Skoczył galopem do miasta. Znalazł, wraca z tryumfem. A tu już po wszystkiem… ;95;6;1;;;
Maria Pawlikowska-Jasnorzewska;M. P. Jasnorzewska;Lenartowicz;Złotniczeńku ty na niebie, chcę pić życie, nie mam z czego. Zrób mi kubek, proszę ciebie, z szczerozłota gwiaździstego! Zrób mi kubek! Zrób mi kubek! Ale, proszę, zrób mi ładnie, wyrzeźb wszystko w nim, co lubię: pieska, serce, gwiazdkę na dnie. Zrób mi lekki i nieduży, ale mocny zrób i trwały, niech mi całą wieczność służy! Chcę pić z niego dla twej chwały. Otrzyj ręce twe z pozłoty, którą złocisz świat po ciemku, dla miłości, dla tęsknoty uczyń kubek, Złotniczeńku.;80;6;1;;;
Maria Pawlikowska-Jasnorzewska;M. P. Jasnorzewska;List;Deszcz pada. Szara trucizna po szybie toczy się w kroplach. Listonosz mija drzwi moje. Każdy krok jego mnie boli. Ach, list wysłany za morze, mój mały, biały hydroplan, zaginął, zaginął bez wieści, tak jak Nungesser i Coli…;37;6;1;;;
Maria Pawlikowska-Jasnorzewska;M. P. Jasnorzewska;Laura i Filon;A jawor był szumiący, ponury i siny, miał dużo, dużo liści, jak drzewo na sztychu. — Koszyk miły pleciony był z cienkiej wikliny, maliny w nim różowe śmiały się po cichu… Filon w zielonym fraczku był jak pasikonik, Laura miała łzy w oczach i przepaskę modrą, wśród książkowej, pożółkłej i francuskiej woni leżała, chudą rękę oparłszy o biodro. Przyszli w proch się rozsypać (płascy jak kwiat w książce) pod umówionym, sinym, szumiącym jaworem: smutny, zielony Filon, Laura w modrej wstążce, w bladej sukni i w wielkiej kamei z amorem.;89;6;1;;;
Maria Pawlikowska-Jasnorzewska;M. P. Jasnorzewska;Łabędź;Patrz! Łabędź jak znak zapytania wypłynął na staw przeźroczy… Świat czeka i patrzy ci w oczy pełne wahania…;18;6;1;;;
